pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
-0.021,-0.019,-1,0.718,0.614,Mon Mar 26 19:54:54 2018,regr.elmNN,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,1,cv,20,20,NA,5
0.075,-0.064,-1,0.749,0.556,Mon Mar 26 19:54:56 2018,regr.evtree,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
0.059,0.043,0.918,0.674,0.566,Mon Mar 26 20:10:16 2018,regr.extraTrees,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,random,284,920,cv,20,20,NA,5,2,8
0.037,0.01,-1,0.698,0.579,Mon Mar 26 20:10:29 2018,regr.FDboost,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,13,cv,20,20,NA,5
-0.02,-0.023,-1,0.721,0.613,Mon Mar 26 20:10:30 2018,regr.featureless,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,0,cv,20,20,NA,5
-0.01,-0.042,-1,0.734,0.607,Mon Mar 26 20:10:31 2018,regr.fnn,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,1,cv,20,20,NA,5
-0.115,-0.26,-1,0.888,0.67,Mon Mar 26 20:10:48 2018,regr.frbs,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,16,cv,20,20,NA,5
0.06,-0.022,-1,0.72,0.565,Mon Mar 26 20:11:00 2018,regr.gamboost,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,9,cv,20,20,NA,5
0.095,0.033,-1,0.681,0.544,Mon Mar 26 20:11:01 2018,regr.gausspr,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,1,cv,20,20,NA,5
-0.01,-0.056,0.905,0.744,0.607,Mon Mar 26 20:12:29 2018,regr.gbm,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,random,284,87,cv,20,20,NA,5,15,10,0.287895811156137,17
-0.834,-1.176,-1,1.53,1.1,Mon Mar 26 20:12:35 2018,regr.glm,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,4,cv,20,20,NA,5
0.014,0.001,0.904,0.704,0.593,Mon Mar 26 20:13:31 2018,regr.glmboost,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,random,284,53,cv,20,20,NA,5,92,0.0278815855272114
